id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,full_country_name
26605,VOBR,medium_airport,Bidar Airport / Bidar Air Force Station,17.9081,77.487099,2178.0,AS,IN,IN-KA,Bidar,no,VOBR,IXX,,,https://en.wikipedia.org/wiki/Bidar_Airport,,India
26606,VOBZ,medium_airport,Vijayawada Airport,16.530399,80.796799,82.0,AS,IN,IN-AP,Gannavaram,yes,VOBZ,VGA,,https://www.aai.aero/en/airports/vijayawada,https://en.wikipedia.org/wiki/Vijayawada_Airport,,India
26607,VOCB,medium_airport,Coimbatore International Airport,11.029999733,77.0434036255,1324.0,AS,IN,IN-TN,Coimbatore,yes,VOCB,CJB,,http://www.airportsindia.org.in/allAirports/coimbatore_generalinfo.jsp,https://en.wikipedia.org/wiki/Coimbatore_Airport,,India
26609,VOCI,large_airport,Cochin International Airport,10.152,76.401901,30.0,AS,IN,IN-KL,Kochi,yes,VOCI,COK,,http://www.cial.aero/,https://en.wikipedia.org/wiki/Cochin_International_Airport,Cochin,India
26610,VOCL,medium_airport,Calicut International Airport,11.1368,75.955299,342.0,AS,IN,IN-KL,Calicut,yes,VOCL,CCJ,,,https://en.wikipedia.org/wiki/Calicut_International_Airport,,India
26611,VOCP,medium_airport,Kadapa Airport,14.513154,78.769183,430.0,AS,IN,IN-AP,Kadapa,yes,VOCP,CDP,,,https://en.wikipedia.org/wiki/Kadapa_Airport,Cuddapah,India
26612,VOCX,medium_airport,Car Nicobar Air Force Base,9.153056,92.819273,5.0,AS,IN,IN-AN,IAF Camp,no,VOCX,CBD,,,https://en.wikipedia.org/wiki/Car_Nicobar_Air_Force_Base,Carnicobar,India
26613,VODG,medium_airport,Dundigul Air Force Academy,17.627199173,78.4033966064,2013.0,AS,IN,IN-TG,Hyderabad,no,VODG,,,,https://en.wikipedia.org/wiki/Dundigul_Air_Force_Academy,,India
35141,VOHS,large_airport,Rajiv Gandhi International Airport,17.231318,78.429855,2024.0,AS,IN,IN-TG,Hyderabad,yes,VOHS,HYD,,http://www.hyderabad.aero/,https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport,"Shamshabad, Hyderabad",India
26615,VOHY,medium_airport,Begumpet Airport,17.4531,78.467598,1742.0,AS,IN,IN-TG,Hyderabad,no,VOHY,BPM,,,https://en.wikipedia.org/wiki/Begumpet_Airport,"Begumpet Air Force Station, HYD, Hyderabad Airport",India
329504,VOKN,medium_airport,Kannur International Airport,11.918614,75.547211,330.0,AS,IN,IN-KL,Kannur,yes,VOKN,CNN,,,https://en.wikipedia.org/wiki/Kannur_International_Airport,,India
340146,VOKU,medium_airport,Kurnool Airport,15.716288,78.16923,920.0,AS,IN,IN-AP,Orvakal,yes,VOKU,KJB,KJB,,https://en.wikipedia.org/wiki/Kurnool_Airport,Orvakal,India
26616,VOMD,medium_airport,Madurai Airport,9.83450984955,78.09339904790001,459.0,AS,IN,IN-TN,Madurai,yes,VOMD,IXM,,http://www.airportsindia.org.in/allAirports/madurai_airpo_gi.jsp,https://en.wikipedia.org/wiki/Madurai_Airport,Madurai Air Force Station,India
26617,VOML,medium_airport,Mangalore International Airport,12.9612998962,74.8900985718,337.0,AS,IN,IN-KA,Mangalore,yes,VOML,IXE,,,https://en.wikipedia.org/wiki/Mangalore_International_Airport,Bajpe Airport,India
26618,VOMM,large_airport,Chennai International Airport,12.990005,80.169296,52.0,AS,IN,IN-TN,Chennai,yes,VOMM,MAA,,,https://en.wikipedia.org/wiki/Chennai_International_Airport,Madras,India
26620,VOPB,medium_airport,Veer Savarkar International Airport / INS Utkrosh,11.641208,92.729643,13.0,AS,IN,IN-AN,Port Blair,yes,VOPB,IXZ,,,https://en.wikipedia.org/wiki/Veer_Savarkar_International_Airport,"Port Blair Airport, Port Blair Air Force Station",India
26621,VOPC,medium_airport,Pondicherry Airport,11.968,79.812,134.0,AS,IN,IN-PY,Puducherry (Pondicherry),yes,VOPC,PNY,,,https://en.wikipedia.org/wiki/Pondicherry_Airport,,India
26622,VOPN,medium_airport,Sri Sathya Sai Airport,14.1492996216,77.7910995483,1558.0,AS,IN,IN-AP,Puttaparthi,no,VOPN,PUT,,,https://en.wikipedia.org/wiki/Sri_Sathya_Sai_Airport,,India
26623,VORY,medium_airport,Rajahmundry Airport,17.105799,81.813204,151.0,AS,IN,IN-AP,Madhurapudi,yes,VORY,RJA,,http://aai.aero/allAirports/rajahmundry_generalinfo.jsp,https://en.wikipedia.org/wiki/Rajahmundry_Airport,,India
26624,VOSM,medium_airport,Salem Airport,11.78330039978,78.06559753418,1008.0,AS,IN,IN-TN,Salem,no,VOSM,SXV,,,https://en.wikipedia.org/wiki/Salem_Airport_(India),,India
26628,VOTR,medium_airport,Tiruchirappalli International Airport,10.766223,78.71774,288.0,AS,IN,IN-TN,Tiruchirappalli,yes,VOTR,TRZ,,,https://en.wikipedia.org/wiki/Tiruchirappalli_International_Airport,"Trichy, Trichinopoly, RAF Kajamalai",India
26629,VOTV,large_airport,Thiruvananthapuram International Airport,8.48212,76.920097,15.0,AS,IN,IN-KL,Thiruvananthapuram,yes,VOTV,TRV,,,https://en.wikipedia.org/wiki/Trivandrum_International_Airport,"Thiruvananthapuram International Airport, Trivandrum Air Force Station",India
308995,VQGP,medium_airport,Gelephu Airport,26.88456,90.46412,980.0,AS,BT,BT-31,Gelephu,no,VQGP,GLU,,,https://en.wikipedia.org/wiki/Gelephu_Airport,,Bhutan
26632,VQPR,medium_airport,Paro International Airport,27.4032,89.424599,7364.0,AS,BT,BT-11,Paro,yes,VQPR,PBH,,,https://en.wikipedia.org/wiki/Paro_Airport,"སྤ་རོ་གནམ་ཐང༌།, paro gnam thang",Bhutan
335882,VRDA,medium_airport,Maafaru International Airport,5.818394,73.469181,6.0,AS,MV,MV-25,Noonu Atoll,yes,VRDA,NMF,,http://www.maafaruairport.com,https://en.wikipedia.org/wiki/Maafaru_International_Airport,,Maldives
26633,VRMG,medium_airport,Gan International Airport,-0.692694,73.151557,6.0,AS,MV,MV-01,Gan,yes,VRMG,GAN,,https://web.archive.org/web/20100209061635/http://www.airports.com.mv:80/domestic/gan.htm,https://en.wikipedia.org/wiki/Gan_International_Airport,Addu City,Maldives
26634,VRMH,medium_airport,Hanimaadhoo Airport,6.744229793548584,73.17050170898438,4.0,AS,MV,MV-23,Haa Dhaalu Atoll,yes,VRMH,HAQ,,,https://en.wikipedia.org/wiki/Hanimaadhoo_Airport,,Maldives
26635,VRMK,medium_airport,Kadhdhoo Airport,1.8591699600219729,73.52189636230469,4.0,AS,MV,MV-05,Kadhdhoo,yes,VRMK,KDO,,,https://en.wikipedia.org/wiki/Kadhdhoo_Airport,,Maldives
26636,VRMM,large_airport,Malé International Airport,4.191830158233643,73.52909851074219,6.0,AS,MV,MV-MLE,Malé,yes,VRMM,MLE,,http://www.airports.com.mv/,https://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport,,Maldives
26637,VRMT,medium_airport,Kaadedhdhoo Airport,0.488131,72.996902,2.0,AS,MV,MV-28,Huvadhu Atoll,yes,VRMT,KDM,,,https://en.wikipedia.org/wiki/Kaadedhdhoo_Domestic_Airport,,Maldives
301316,VRMV,medium_airport,Villa Airport,3.470556,72.835833,6.0,AS,MV,MV-00,Maamigili,yes,VRMV,VAM,,,https://en.wikipedia.org/wiki/Maamigili_Airport,,Maldives
26638,VTBD,large_airport,Don Mueang International Airport,13.9125995636,100.607002258,9.0,AS,TH,TH-10,Bangkok,yes,VTBD,DMK,,http://www2.airportthai.co.th/airportnew/bangkok/index.asp?lang=en,https://en.wikipedia.org/wiki/Don_Mueang_International_Airport,"Old Bangkok International Airport, Don Muang Royal Thai Air Force Base",Thailand
26641,VTBK,medium_airport,Kamphaeng Saen Airport,14.1020002365,99.9171981812,30.0,AS,TH,TH-72,Nakhon Pathom,no,VTBK,KDT,,,,,Thailand
26642,VTBL,medium_airport,Khok Kathiam Airport,14.8746004105,100.663002014,123.0,AS,TH,TH-16,,no,VTBL,,,,,,Thailand
26643,VTBO,medium_airport,Trat Airport,12.2746,102.319,105.0,AS,TH,TH-23,Laem Ngop,yes,VTBO,TDX,,,https://en.wikipedia.org/wiki/Trat_Airport,,Thailand
28118,VTBS,large_airport,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,yes,VTBS,BKK,,,https://en.wikipedia.org/wiki/Suvarnabhumi_Airport,,Thailand
26645,VTBU,medium_airport,U-Tapao International Airport,12.67990016937256,101.00499725341795,42.0,AS,TH,TH-21,Rayong,yes,VTBU,UTP,,http://www.utapao.com/,https://en.wikipedia.org/wiki/U-Tapao_International_Airport,"Utapao, U-Taphao, U-Tapao Royal Thai Navy Airfield",Thailand
26647,VTCC,large_airport,Chiang Mai International Airport,18.7667999268,98.962600708,1036.0,AS,TH,TH-50,Chiang Mai,yes,VTCC,CNX,,,https://en.wikipedia.org/wiki/Chiang_Mai_International_Airport,,Thailand
26648,VTCH,medium_airport,Mae Hong Son Airport,19.3013,97.9758,929.0,AS,TH,TH-58,Mae Hong Son,yes,VTCH,HGN,,,https://en.wikipedia.org/wiki/Mae_Hong_Son_Airport,,Thailand
26649,VTCL,medium_airport,Lampang Airport,18.27090072631836,99.50420379638672,811.0,AS,TH,TH-52,,yes,VTCL,LPT,,,https://en.wikipedia.org/wiki/Lampang_Airport,,Thailand
26650,VTCN,medium_airport,Nan Airport,18.807899475097656,100.78299713134766,685.0,AS,TH,TH-55,,yes,VTCN,NNT,,,https://en.wikipedia.org/wiki/Nan_Airport,,Thailand
26651,VTCP,medium_airport,Phrae Airport,18.132200241088867,100.16500091552734,538.0,AS,TH,TH-54,,no,VTCP,PRH,,,,,Thailand
26653,VTCT,medium_airport,Mae Fah Luang - Chiang Rai International Airport,19.952299,99.882896,1280.0,AS,TH,TH-57,Chiang Rai,yes,VTCT,CEI,,,https://en.wikipedia.org/wiki/Chiang_Rai_International_Airport,,Thailand
26654,VTPB,medium_airport,Phetchabun Airport,16.6760005951,101.194999695,450.0,AS,TH,TH-67,,yes,VTPB,PHY,,,https://en.wikipedia.org/wiki/Phetchabun_Airport,,Thailand
26655,VTPH,medium_airport,Hua Hin Airport,12.6361999512,99.951499939,62.0,AS,TH,TH-76,Hua Hin,yes,VTPH,HHQ,,,https://en.wikipedia.org/wiki/Hua_Hin_Airport,,Thailand
26656,VTPI,medium_airport,Takhli Airport,15.277299881,100.29599762,107.0,AS,TH,TH-60,,no,VTPI,TKH,,,https://en.wikipedia.org/wiki/Takhli_Royal_Thai_Air_Force_Base,,Thailand
26658,VTPM,medium_airport,Mae Sot Airport,16.699899673461914,98.54509735107422,690.0,AS,TH,TH-63,,yes,VTPM,MAQ,,,https://en.wikipedia.org/wiki/Mae_Sot_Airport,,Thailand
26660,VTPO,medium_airport,Sukhothai Airport,17.238000869750977,99.81819915771484,179.0,AS,TH,TH-64,,yes,VTPO,THS,,,https://en.wikipedia.org/wiki/Sukhothai_Airport,,Thailand
26661,VTPP,medium_airport,Phitsanulok Airport,16.7829,100.278999,154.0,AS,TH,TH-65,Phitsanulok,yes,VTPP,PHS,,,https://en.wikipedia.org/wiki/Phitsanulok_Airport,,Thailand
26662,VTPT,medium_airport,Tak Airport,16.895999908447266,99.25330352783205,478.0,AS,TH,TH-63,,no,VTPT,TKT,,,,,Thailand
26665,VTSB,medium_airport,Surat Thani Airport,9.13259983063,99.135597229,20.0,AS,TH,TH-84,Surat Thani,yes,VTSB,URT,,,https://en.wikipedia.org/wiki/Surat_Thani_Airport,,Thailand
26666,VTSC,medium_airport,Narathiwat Airport,6.519919872283936,101.74299621582033,16.0,AS,TH,TH-96,,yes,VTSC,NAW,,,https://en.wikipedia.org/wiki/Narathiwat_Airport,,Thailand
26667,VTSE,medium_airport,Chumphon Airport,10.7112,99.361702,18.0,AS,TH,TH-86,Chumphon,yes,VTSE,CJM,,,https://en.wikipedia.org/wiki/Chumphon_Airport,,Thailand
26668,VTSF,medium_airport,Nakhon Si Thammarat Airport,8.539620399475098,99.9447021484375,13.0,AS,TH,TH-80,Nakhon Si Thammarat,yes,VTSF,NST,,,https://en.wikipedia.org/wiki/Nakhon_Si_Thammarat_Airport,ท่าอากาศยานนครศรีธรรมราช,Thailand
26669,VTSG,medium_airport,Krabi Airport,8.09912014008,98.9861984253,82.0,AS,TH,TH-81,Krabi,yes,VTSG,KBV,,,https://en.wikipedia.org/wiki/Krabi_Airport,,Thailand
26670,VTSH,medium_airport,Songkhla Airport,7.186560153961182,100.60800170898438,12.0,AS,TH,TH-90,,no,VTSH,SGZ,,,,,Thailand
26671,VTSK,medium_airport,Pattani Airport,6.785459995269775,101.15399932861328,8.0,AS,TH,TH-94,,no,VTSK,PAN,,,,,Thailand
26672,VTSM,medium_airport,Samui Airport,9.54779,100.061996,64.0,AS,TH,TH-84,Na Thon (Ko Samui Island),yes,VTSM,USM,,http://www.samuiairportonline.com,https://en.wikipedia.org/wiki/Samui_Airport,,Thailand
26673,VTSN,medium_airport,Cha Eian Airport,8.47115039825,99.9555969238,44.0,AS,TH,TH-80,Nakhon Si Thammarat,no,VTSN,,,,https://en.wikipedia.org/wiki/Cha_Eian_Airport,NST,Thailand
26674,VTSP,large_airport,Phuket International Airport,8.1132,98.316902,82.0,AS,TH,TH-83,Phuket,yes,VTSP,HKT,,,https://en.wikipedia.org/wiki/Phuket_International_Airport,,Thailand
26675,VTSR,medium_airport,Ranong Airport,9.77762,98.585503,57.0,AS,TH,TH-85,Ranong,yes,VTSR,UNN,,,https://en.wikipedia.org/wiki/Ranong_Airport,,Thailand
26676,VTSS,medium_airport,Hat Yai International Airport,6.93320989609,100.392997742,90.0,AS,TH,TH-90,Hat Yai,yes,VTSS,HDY,,,https://en.wikipedia.org/wiki/Hat_Yai_International_Airport,,Thailand
26677,VTST,medium_airport,Trang Airport,7.50874,99.6166,67.0,AS,TH,TH-92,Trang,yes,VTST,TST,,,https://en.wikipedia.org/wiki/Trang_Airport,,Thailand
26678,VTUD,medium_airport,Udon Thani Airport,17.386400222800003,102.788002014,579.0,AS,TH,TH-41,Udon Thani,yes,VTUD,UTH,,http://www.udonthaniairport.com/,https://en.wikipedia.org/wiki/Udon_Thani_International_Airport,,Thailand
26679,VTUI,medium_airport,Sakon Nakhon Airport,17.195100784301758,104.11900329589844,529.0,AS,TH,TH-47,,yes,VTUI,SNO,,,https://en.wikipedia.org/wiki/Sakon_Nakhon_Airport,,Thailand
26680,VTUJ,medium_airport,Surin Airport,14.868300437927,103.49800109863,478.0,AS,TH,TH-32,Surin,yes,VTUJ,PXR,,,https://en.wikipedia.org/wiki/Surin_Airport,Surin Bhakdi Airport,Thailand
26681,VTUK,medium_airport,Khon Kaen Airport,16.466600418099997,102.783996582,670.0,AS,TH,TH-40,Khon Kaen,yes,VTUK,KKC,,,https://en.wikipedia.org/wiki/Khon_Kaen_Airport,,Thailand
26682,VTUL,medium_airport,Loei Airport,17.43910026550293,101.72200012207033,860.0,AS,TH,TH-42,,yes,VTUL,LOE,,,https://en.wikipedia.org/wiki/Loei_Airport,,Thailand
26684,VTUO,medium_airport,Buri Ram Airport,15.2295,103.252998,590.0,AS,TH,TH-31,Buriram,yes,VTUO,BFV,,,https://en.wikipedia.org/wiki/Buriram_Airport,,Thailand
26685,VTUQ,medium_airport,Nakhon Ratchasima Airport,14.9495,102.313004,765.0,AS,TH,TH-30,Chaloem Phra Kiat,no,VTUQ,NAK,,,https://en.wikipedia.org/wiki/Nakhon_Ratchasima_Airport,,Thailand
26687,VTUU,medium_airport,Ubon Ratchathani Airport,15.2512998581,104.870002747,406.0,AS,TH,TH-34,Ubon Ratchathani,yes,VTUU,UBP,,,https://en.wikipedia.org/wiki/Ubon_Ratchathani_Airport,,Thailand
26688,VTUV,medium_airport,Roi Et Airport,16.1168,103.774002,451.0,AS,TH,TH-45,Roi Et,yes,VTUV,ROI,,,https://en.wikipedia.org/wiki/Roi_Et_Airport,,Thailand
26689,VTUW,medium_airport,Nakhon Phanom Airport,17.383801,104.642998,587.0,AS,TH,TH-48,Nakhon Phanom,yes,VTUW,KOP,,,https://en.wikipedia.org/wiki/Nakhon_Phanom_Airport,,Thailand
26690,VVBM,medium_airport,Buon Ma Thuot Airport,12.668299675,108.120002747,1729.0,AS,VN,VN-CH,Buon Ma Thuot,yes,VVBM,BMV,,,https://en.wikipedia.org/wiki/Buon_Ma_Thuot_Airport,,Viet Nam
26692,VVCI,medium_airport,Cat Bi International Airport,20.81686,106.722994,6.0,AS,VN,VN-RRD,Haiphong (Hai An),yes,VVCI,HPH,,,https://en.wikipedia.org/wiki/Cat_Bi_Airport,Catbi Airport,Viet Nam
301824,VVCM,medium_airport,Cà Mau Airport,9.177667,105.177778,6.0,AS,VN,VN-SW,Ca Mau City,yes,VVCM,CAH,,,https://en.wikipedia.org/wiki/C%C3%A0_Mau_Airport,"Moranc Airfield, Quan Long Airport",Viet Nam
26693,VVCR,medium_airport,Cam Ranh International Airport / Cam Ranh Air Base,11.9982,109.219002,40.0,AS,VN,VN-SCC,Cam Ranh,yes,VVCR,CXR,,,https://en.wikipedia.org/wiki/Cam_Ranh_International_Airport,,Viet Nam
26694,VVCS,medium_airport,Con Dao Airport,8.73183,106.633003,20.0,AS,VN,VN-SE,Con Dao,yes,VVCS,VCS,,,https://en.wikipedia.org/wiki/Con_Dao_Airport,Conson Airport,Viet Nam
26695,VVCT,medium_airport,Can Tho International Airport,10.0851,105.711998,9.0,AS,VN,VN-SW,Can Tho,yes,VVCT,VCA,,,https://en.wikipedia.org/wiki/Can_Tho_International_Airport,"Binh Thuy Air Base, Trà Nóc Airport",Viet Nam
26696,VVDB,medium_airport,Dien Bien Phu Airport,21.3974990845,103.008003235,1611.0,AS,VN,VN-NW,Dien Bien Phu,yes,VVDB,DIN,,,https://en.wikipedia.org/wiki/Dien_Bien_Phu_Airport,,Viet Nam
30923,VVDL,medium_airport,Lien Khuong Airport,11.75,108.366997,3156.0,AS,VN,VN-CH,Da Lat,yes,VVDL,DLI,,,https://en.wikipedia.org/wiki/Lien_Khuong_Airport,Lienkhang,Viet Nam
26697,VVDN,medium_airport,Da Nang International Airport,16.0439,108.198997,33.0,AS,VN,VN-SCC,Da Nang,yes,VVDN,DAD,,,https://en.wikipedia.org/wiki/Da_Nang_International_Airport,"Danang, Cảng Hàng không Quốc tế Đà Nẵng",Viet Nam
26698,VVGL,medium_airport,Gia Lam Air Base,21.040501,105.886002,50.0,AS,VN,VN-RRD,Hanoi  (Long Bien),no,VVGL,,,,https://en.wikipedia.org/wiki/Gia_Lam_Airbase,,Viet Nam
26700,VVNB,large_airport,Noi Bai International Airport,21.221201,105.806999,39.0,AS,VN,VN-RRD,Hanoi (Soc Son),yes,VVNB,HAN,,,https://en.wikipedia.org/wiki/Noi_Bai_International_Airport,"Noibai Airport, Sân bay Quốc tế Nội Bài",Viet Nam
26702,VVPB,medium_airport,Phu Bai International Airport,16.400628,107.703094,48.0,AS,VN,VN-NC,Huế,yes,VVPB,HUI,,,https://en.wikipedia.org/wiki/Phu_Bai_International_Airport,Phubai,Viet Nam
26703,VVPC,medium_airport,Phu Cat Airport,13.955,109.042,80.0,AS,VN,VN-SCC,Quy Nohn,yes,VVPC,UIH,,https://vietnamairport.vn/phucatairport/,https://en.wikipedia.org/wiki/Phu_Cat_Airport,Phucat,Viet Nam
26704,VVPK,medium_airport,Pleiku Airport,14.00450038909912,108.01699829101562,2434.0,AS,VN,VN-CH,Pleiku,yes,VVPK,PXU,,,https://en.wikipedia.org/wiki/Pleiku_Air_Base,,Viet Nam
26705,VVPQ,medium_airport,Phu Quoc International Airport,10.1698,103.9931,37.0,AS,VN,VN-SW,Phu Quoc Island,yes,VVPQ,PQC,,,https://en.wikipedia.org/wiki/Phu_Quoc_International_Airport,,Viet Nam
32580,VVRG,medium_airport,Rach Gia Airport,9.95802997234,105.132379532,7.0,AS,VN,VN-SW,Rach Gia,yes,VVRG,VKG,,,https://en.wikipedia.org/wiki/Rach_Gia_Airport,,Viet Nam
26707,VVTH,medium_airport,Dong Tac Airport,13.0496,109.334,20.0,AS,VN,VN-SCC,Tuy Hoa,yes,VVTH,TBB,,,https://en.wikipedia.org/wiki/%C4%90%C3%B4ng_T%C3%A1c_(Tuy_Hoa)_Airport,,Viet Nam
26708,VVTS,large_airport,Tan Son Nhat International Airport,10.8188,106.652,33.0,AS,VN,VN-SE,Ho Chi Minh City,yes,VVTS,SGN,,http://www.tsnairport.hochiminhcity.gov.vn/,https://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport,"Tansonnhat, Sài Gòn, Saigon, Sân bay Quốc tế Tân Sơn Nhất, Tan Son Nhut Air Base, Tan Son Nhut Airfield",Viet Nam
332254,VVVD,medium_airport,Van Don International Airport,21.120693,107.41539,24.0,AS,VN,VN-NE,Van Don,yes,VVVD,VDO,,http://www.vandon-airport.com/,https://en.wikipedia.org/wiki/Van_Don_International_Airport,"Cẩm Phả, Sân bay Quốc tế Vân Đồn",Viet Nam
26709,VVVH,medium_airport,Vinh Airport,18.7376003265,105.67099762,23.0,AS,VN,VN-NC,Vinh,yes,VVVH,VII,,,https://en.wikipedia.org/wiki/Vinh_Airport,,Viet Nam
26716,VYDW,medium_airport,Dawei Airport,14.103899955749512,98.20359802246094,84.0,AS,MM,MM-05,Dawei,yes,VYDW,TVY,,,https://en.wikipedia.org/wiki/Dawei_Airport,,Myanmar
26717,VYEL,medium_airport,Nay Pyi Taw International Airport,19.623501,96.200996,302.0,AS,MM,MM-04,Pyinmana,yes,VYNT,NYT,,,https://en.wikipedia.org/wiki/Nay_Pyi_Taw_International_Airport,"VYEL, Ela, Nay Pyi Taw International",Myanmar
26720,VYKG,medium_airport,Kengtung Airport,21.30159950256348,99.63600158691406,2798.0,AS,MM,MM-17,Kengtung,yes,VYKG,KET,,,https://en.wikipedia.org/wiki/Kengtung_Airport,,Myanmar
26722,VYKP,medium_airport,Kyaukpyu Airport,19.42639923095703,93.53479766845705,20.0,AS,MM,MM-16,Kyaukpyu,yes,VYKP,KYP,,,https://en.wikipedia.org/wiki/Kyaukpyu_Airport,,Myanmar
26723,VYKT,medium_airport,Kawthoung Airport,10.04930019378662,98.53800201416016,180.0,AS,MM,MM-05,Kawthoung,yes,VYKT,KAW,,,https://en.wikipedia.org/wiki/Kawthaung_Airport,,Myanmar
26724,VYLK,medium_airport,Loikaw Airport,19.691499710083008,97.2147979736328,2940.0,AS,MM,MM-12,Loikaw,yes,VYLK,LIW,,,https://en.wikipedia.org/wiki/Loikaw_Airport,,Myanmar
26725,VYLS,medium_airport,Lashio Airport,22.9778995513916,97.752197265625,2450.0,AS,MM,MM-17,Lashio,yes,VYLS,LSH,,,https://en.wikipedia.org/wiki/Lashio_Airport,,Myanmar
26727,VYMD,large_airport,Mandalay International Airport,21.70219993591309,95.97789764404295,300.0,AS,MM,MM-04,Mandalay,yes,VYMD,MDL,,,https://en.wikipedia.org/wiki/Mandalay_International_Airport,,Myanmar
26728,VYME,medium_airport,Myeik Airport,12.439800262451172,98.62149810791016,75.0,AS,MM,MM-05,Mkeik,yes,VYME,MGZ,,,https://en.wikipedia.org/wiki/Myeik_Airport,,Myanmar
26729,VYMK,medium_airport,Myitkyina Airport,25.3836,97.351898,475.0,AS,MM,MM-11,Myitkyina,yes,VYMK,MYT,,,https://en.wikipedia.org/wiki/Myitkyina_Airport,,Myanmar
32609,VYML,medium_airport,Meiktila Air Base,20.88640022277832,95.89279174804688,699.0,AS,MM,MM-04,Meiktila,no,VYML,,,,,,Myanmar
26731,VYMO,medium_airport,Momeik Airport,23.092500686645508,96.64530181884766,600.0,AS,MM,MM-17,,no,VYMO,MOE,,,,,Myanmar
26732,VYMS,medium_airport,Mong Hsat Airport,20.51679992675781,99.25679779052734,1875.0,AS,MM,MM-17,Mong Hsat,yes,VYMS,MOG,,,https://en.wikipedia.org/wiki/Monghsat_Airport,Monghsat Airport,Myanmar
26733,VYNP,medium_airport,Nampong Air Base,25.3544006348,97.2951965332,459.0,AS,MM,MM-11,Myitkyina,no,VYNP,,,,https://en.wikipedia.org/wiki/Nampong_Air_Force_Base,,Myanmar
26734,VYNS,medium_airport,Namsang Airport,20.890499114990234,97.73590087890624,3100.0,AS,MM,MM-17,Namsang,no,VYNS,NMS,,,,,Myanmar
26737,VYPT,medium_airport,Putao Airport,27.32990074157715,97.42630004882812,1500.0,AS,MM,MM-11,Putao,yes,VYPT,PBU,,,https://en.wikipedia.org/wiki/Putao_Airport,,Myanmar
26739,VYST,medium_airport,Shante Air Base,20.941699981689453,95.91449737548828,630.0,AS,MM,MM-04,Meiktila,no,VYST,,,,,,Myanmar
26740,VYSW,medium_airport,Sittwe Airport,20.133165,92.870693,27.0,AS,MM,MM-16,Sittwe,yes,VYSW,AKY,,,https://en.wikipedia.org/wiki/Sittwe_Airport,,Myanmar
26741,VYTD,medium_airport,Thandwe Airport,18.4606990814209,94.30010223388672,20.0,AS,MM,MM-16,Thandwe,yes,VYTD,SNW,,,https://en.wikipedia.org/wiki/Thandwe_Airport,,Myanmar
26742,VYTL,medium_airport,Tachileik Airport,20.483800888061523,99.9354019165039,1280.0,AS,MM,MM-17,Tachileik,yes,VYTL,THL,,,https://en.wikipedia.org/wiki/Tachilek_Airport,,Myanmar
26744,VYYY,large_airport,Yangon International Airport,16.907300949099998,96.1332015991,109.0,AS,MM,MM-06,Yangon,yes,VYYY,RGN,,http://www.yangonairportonline.com,https://en.wikipedia.org/wiki/Yangon_International_Airport,Rangoon,Myanmar
26745,WAAA,large_airport,Hasanuddin International Airport,-5.06163,119.554001,47.0,AS,ID,ID-SN,Ujung Pandang,yes,WAAA,UPG,,,https://en.wikipedia.org/wiki/Hasanuddin_International_Airport,,Indonesia
